timestamp_utc,program,mint,top1_pct,top3_pct,top5_pct,burned_pct,program_locked_pct,liquidity_sol,decision,notes
2025-12-22T05:20:09.574677502+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:09.575421662+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:09.575549825+00:00,RAYDIUM,8243mJtEQZSEYh5DBmvHSwrN8tmcYkAuG67CgoT2pump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:09.980137083+00:00,RAYDIUM,GMkWVrn6A4anxwBqsN5ofk3SjyabYTtQUKpk8c3iKinG,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:09.980546039+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:09.980653621+00:00,RAYDIUM,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:10.440630389+00:00,RAYDIUM,Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:10.710080099+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:11.818553780+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:11.818702063+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:12.224494646+00:00,RAYDIUM,6dyDe3n59JNduBsB7vLALxm4zC7iPwjehbhpHvCGYu4Y,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:13.002007390+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:13.341830346+00:00,RAYDIUM,43YakhC3TcSuTgSXnxFgw8uKL8VkuLuFa4M6Bninpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:13.645231135+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:14.472014278+00:00,RAYDIUM,3yhsQKMeFDo3FN5vxRZnEvvr9cN67aU9qwrMrpURgHVU,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:14.763149082+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:14.763717608+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:15.170668243+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:16.293299976+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:16.699938001+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:16.700055217+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:17.024086953+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:17.511556966+00:00,RAYDIUM,CoRAitPvr9seu5F9Hk39vbjqA1o1XuoryHjSk1Z1q2mo,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:17.523901649+00:00,RAYDIUM,AAqZ6CECabwnYLm3FDqPrVQotXLPGQ3BJSfecYmXeJU5,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:20:17.918288451+00:00,RAYDIUM,FWxN8Rp1XxKcn5jQLbZAGMpW4n61ssPR4R98JtpUpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:17.918393089+00:00,RAYDIUM,9SYDVJpHrtnrJazE2j8ubzd5VE5oFChdu6pDSNBpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:17.918494131+00:00,RAYDIUM,4SHT1Kp2cNqowHC8oEjyvnxk6mZYBL7UYUrMf3zJdWrw,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:18.481685200+00:00,RAYDIUM,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:18.481824990+00:00,RAYDIUM,9SYDVJpHrtnrJazE2j8ubzd5VE5oFChdu6pDSNBpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:18.482155287+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:18.729173231+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:19.178082458+00:00,RAYDIUM,x95HN3DWvbfCBtTjGm587z8suK3ec6cwQwgZNLbWKyp,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:19.178307177+00:00,RAYDIUM,8o242XEi1RvnJTsU73LSJtJautNueqEC5N1cHKkDpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:19.560428726+00:00,RAYDIUM,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:19.973872225+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:20.760983568+00:00,RAYDIUM,4SHT1Kp2cNqowHC8oEjyvnxk6mZYBL7UYUrMf3zJdWrw,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:21.065385904+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:21.500862510+00:00,RAYDIUM,x95HN3DWvbfCBtTjGm587z8suK3ec6cwQwgZNLbWKyp,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:21.501046317+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:21.876412547+00:00,RAYDIUM,4SHT1Kp2cNqowHC8oEjyvnxk6mZYBL7UYUrMf3zJdWrw,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:21.876512027+00:00,RAYDIUM,5hmf8Jt9puwoqiFQTb3vr22732ZTKYRLRw9Vo7tN3rcz,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:22.283543473+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:22.686523571+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:22.698990779+00:00,RAYDIUM,EVQLAwPXiMHwY1xzf8Z3sC8iem4tf9QoRQ51wjg8pLUQ,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:20:23.399276780+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:23.946123455+00:00,RAYDIUM,4NtBkKssmv39VTrMJz212ZrXUWicJ1aepERpHnNCpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:24.313209360+00:00,RAYDIUM,6dyDe3n59JNduBsB7vLALxm4zC7iPwjehbhpHvCGYu4Y,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:24.313320678+00:00,RAYDIUM,CreiuhfwdWCN5mJbMJtA9bBpYQrQF2tCBuZwSPWfpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:24.718282349+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:25.026267488+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:25.550929277+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:25.551052883+00:00,RAYDIUM,Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:25.551576351+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:25.942170774+00:00,RAYDIUM,4SHT1Kp2cNqowHC8oEjyvnxk6mZYBL7UYUrMf3zJdWrw,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:25.943043568+00:00,RAYDIUM,9SYDVJpHrtnrJazE2j8ubzd5VE5oFChdu6pDSNBpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:26.352353285+00:00,RAYDIUM,4SHT1Kp2cNqowHC8oEjyvnxk6mZYBL7UYUrMf3zJdWrw,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:26.352795911+00:00,RAYDIUM,FWxN8Rp1XxKcn5jQLbZAGMpW4n61ssPR4R98JtpUpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:26.353787524+00:00,RAYDIUM,641LCBiiKekUyBXN9nBnSM5EKZnujWdR97UqTy65rR6s,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:20:26.839264716+00:00,RAYDIUM,xmassddEu7xD32CRi7Rpc9c1WNSaMhwnjWQg7W1JM9Z,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:26.839666060+00:00,RAYDIUM,CdZBxM9o9F6vB7v2tkS1GjqqpegV7M8zS8ePvTB4A6ee,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:26.839792040+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:26.839963338+00:00,RAYDIUM,5hmf8Jt9puwoqiFQTb3vr22732ZTKYRLRw9Vo7tN3rcz,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:26.840718184+00:00,RAYDIUM,A9cT87XF6PsLQZ6Q64x8sJDYMCngra474A39gjNcSMUk,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:20:27.665663269+00:00,RAYDIUM,641LCBiiKekUyBXN9nBnSM5EKZnujWdR97UqTy65rR6s,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:28.076393403+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:28.482605876+00:00,RAYDIUM,6dyDe3n59JNduBsB7vLALxm4zC7iPwjehbhpHvCGYu4Y,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:28.482733188+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:28.482847109+00:00,RAYDIUM,Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:28.889175187+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:29.198287102+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:29.610786780+00:00,RAYDIUM,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:29.907636727+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:30.312632359+00:00,RAYDIUM,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:30.827825494+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:31.011041454+00:00,PUMPFUN,2eQvLULn1Xdi1cfNNAYQqugRGrXnqrzvMnoFHEu2pump,0,0,0,0,0,30,REJECT_RISK,pumpfun_risk_gate_blocked
2025-12-22T05:20:31.428920129+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:20:32.142373391+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:24:30.636971452+00:00,RAYDIUM,FWxN8Rp1XxKcn5jQLbZAGMpW4n61ssPR4R98JtpUpump,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:30.938993516+00:00,RAYDIUM,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:31.344943864+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:31.852901594+00:00,RAYDIUM,HyDKNdnhZNVYQMruBevbNsUWruA9STmAQrS4srXApump,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:32.587916554+00:00,RAYDIUM,AD8J4ynRMnp9NjCFzMrM97CEaCoEfreCpTQi6vccKQUD,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:32.980247110+00:00,RAYDIUM,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:33.542498468+00:00,RAYDIUM,AYABiqKuTh9Va5Aqc6AujFevHwDGmECGQiFmKW5g3K4Z,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:33.552211199+00:00,RAYDIUM,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:33.552323738+00:00,RAYDIUM,4SHT1Kp2cNqowHC8oEjyvnxk6mZYBL7UYUrMf3zJdWrw,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:33.552567996+00:00,RAYDIUM,Hv35FZTLS4CVX1ZKXDDZCC95TRAgovdoQLPcfyNzGKdd,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:33.879340307+00:00,RAYDIUM,5qAWPGkRqb9aV7Yox4gfbJTbm1a9msaswKxyCirwpump,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:33.880528535+00:00,RAYDIUM,6gx6Ph2ek73kF6EWDrG4GQ54pcLJB6CYpATuRyxKXumo,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:34.252055556+00:00,RAYDIUM,3rnDYK3nAnVjVP4cb76pLrRNmsU1LnRh3xLfNSnVpump,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:24:34.261709528+00:00,RAYDIUM,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:34.742720595+00:00,RAYDIUM,6gx6Ph2ek73kF6EWDrG4GQ54pcLJB6CYpATuRyxKXumo,0,0,0,0,0,50,SKIP,known_in_raydium
2025-12-22T05:24:34.753184015+00:00,RAYDIUM,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:34.758411554+00:00,RAYDIUM,Comai3YgiVY2p5ep635Pk4P6jNQHNhigvzeTcB6V7dyj,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:35.080329528+00:00,RAYDIUM,5MDUEcBeS5JnFvHZaqnaxS9sEVBYMxtD8xLAyQy3pump,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:35.708532563+00:00,RAYDIUM,5hmf8Jt9puwoqiFQTb3vr22732ZTKYRLRw9Vo7tN3rcz,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:36.847706484+00:00,RAYDIUM,F9mv7XXbrXZb1sP2JUoswbCB3WHQM4QGMFDTVfnRZMnP,0,0,0,0,0,50,SKIP,pro_validation_failed
2025-12-22T05:24:37.231789504+00:00,RAYDIUM,9SYDVJpHrtnrJazE2j8ubzd5VE5oFChdu6pDSNBpump,0,0,0,0,0,50,SKIP,pro_validation_failed
